Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764725474,100,,Aggregated,10.100000,0.000000,6400,9500,12000,13000,18000,23000,29000,33000,51000,58000,58000,1417,1,6400.0,8474.70154613842,127.63975599955302,57888.68623700182,33776.18136908962
1764725475,100,,Aggregated,9.700000,0.000000,6400,9500,12000,13000,18000,23000,29000,33000,51000,58000,58000,1424,1,6400.0,8468.619292161617,127.63975599955302,57888.68623700182,33789.87640449438
1764725476,100,,Aggregated,9.700000,0.000000,6400,9400,12000,13000,18000,23000,29000,33000,51000,58000,58000,1433,1,6400.0,8453.711260490678,127.63975599955302,57888.68623700182,33813.42219120726
1764725477,100,,Aggregated,9.600000,0.000000,6500,9500,12000,13000,18000,23000,30000,33000,51000,58000,58000,1445,1,6500.0,8501.99719860633,127.63975599955302,57888.68623700182,33766.23598615917
1764725478,100,,Aggregated,8.800000,0.000000,6400,9400,12000,13000,18000,23000,30000,33000,51000,58000,58000,1459,1,6400.0,8472.422269594339,127.63975599955302,57888.68623700182,33702.893762851265
1764725479,100,,Aggregated,9.000000,0.000000,6400,9400,12000,13000,18000,23000,30000,33000,51000,58000,58000,1469,1,6400.0,8477.446756145775,127.63975599955302,57888.68623700182,33654.70932607216
1764725480,100,,Aggregated,9.100000,0.000000,6400,9400,12000,13000,18000,23000,30000,33000,51000,58000,58000,1479,1,6400.0,8478.227604553846,127.63975599955302,57888.68623700182,33660.137931034486
1764725481,100,,Aggregated,9.900000,0.000000,6400,9400,12000,13000,18000,23000,30000,33000,51000,58000,58000,1485,1,6400.0,8466.104521840498,127.63975599955302,57888.68623700182,33686.30707070707
1764725482,100,,Aggregated,9.800000,0.000000,6400,9400,12000,13000,18000,23000,30000,33000,51000,58000,58000,1496,1,6400.0,8461.141332511455,127.63975599955302,57888.68623700182,33642.52606951872
1764725483,100,,Aggregated,10.000000,0.000000,6400,9400,12000,13000,18000,23000,29000,33000,51000,58000,58000,1508,1,6400.0,8475.458016307122,127.63975599955302,57888.68623700182,33618.71220159151
1764725484,100,,Aggregated,9.700000,0.000000,6400,9400,12000,13000,18000,23000,29000,33000,51000,58000,58000,1515,1,6400.0,8473.49600112155,127.63975599955302,57888.68623700182,33639.74323432343
1764725485,100,,Aggregated,10.000000,0.000000,6400,9400,12000,13000,18000,23000,29000,33000,51000,58000,58000,1526,1,6400.0,8480.038694090525,127.63975599955302,57888.68623700182,33639.24311926605
1764725486,100,,Aggregated,10.000000,0.000000,6400,9400,12000,13000,18000,23000,29000,33000,51000,58000,58000,1536,1,6400.0,8486.291228421966,127.63975599955302,57888.68623700182,33707.412109375
1764725487,100,,Aggregated,10.100000,0.000000,6400,9400,12000,13000,18000,23000,29000,33000,51000,58000,58000,1545,1,6400.0,8485.971028140544,127.63975599955302,57888.68623700182,33763.46666666667
1764725488,100,,Aggregated,10.100000,0.000000,6400,9500,12000,13000,18000,23000,29000,33000,51000,58000,58000,1553,1,6400.0,8495.181027544844,127.63975599955302,57888.68623700182,33782.03863490019
1764725489,100,,Aggregated,10.300000,0.000000,6500,9500,12000,13000,18000,23000,29000,33000,51000,58000,58000,1562,1,6400.0,8503.129261137736,127.63975599955302,57888.68623700182,33820.751600512165
1764725490,100,,Aggregated,10.000000,0.000000,6500,9500,12000,13000,18000,23000,29000,33000,51000,58000,58000,1570,1,6400.0,8502.39160452875,127.63975599955302,57888.68623700182,33867.9076433121
1764725491,100,,Aggregated,9.300000,0.000000,6500,9500,12000,13000,18000,23000,29000,33000,51000,58000,58000,1579,1,6500.0,8517.875993537134,127.63975599955302,57888.68623700182,33901.89993666878
1764725492,100,,Aggregated,9.300000,0.000000,6500,9500,12000,13000,18000,23000,29000,33000,51000,58000,58000,1586,1,6500.0,8529.17214928382,127.63975599955302,57888.68623700182,33950.49243379571
1764725493,100,,Aggregated,9.200000,0.000000,6500,9500,12000,13000,18000,23000,29000,33000,51000,58000,58000,1594,1,6500.0,8514.492399660689,127.63975599955302,57888.68623700182,33881.61166875784
1764725494,100,,Aggregated,9.100000,0.000000,6500,9500,12000,13000,18000,23000,29000,32000,51000,58000,58000,1602,1,6500.0,8518.065861940162,127.63975599955302,57888.68623700182,33876.48813982522
1764725495,100,,Aggregated,8.900000,0.000000,6500,9500,12000,13000,18000,23000,29000,32000,51000,58000,58000,1608,1,6500.0,8516.841360548593,127.63975599955302,57888.68623700182,33898.59701492537
1764725496,100,,Aggregated,8.600000,0.000000,6500,9500,12000,13000,18000,23000,29000,32000,51000,58000,58000,1618,1,6500.0,8516.953088225668,127.63975599955302,57888.68623700182,33900.11124845488
1764725497,100,,Aggregated,8.300000,0.000000,6500,9500,12000,13000,18000,23000,29000,32000,51000,58000,58000,1623,1,6500.0,8515.519914685845,127.63975599955302,57888.68623700182,33870.49044978435
1764725498,100,,Aggregated,8.100000,0.000000,6500,9500,12000,13000,18000,23000,29000,32000,51000,58000,58000,1637,1,6500.0,8516.654336694644,127.63975599955302,57888.68623700182,33933.351863164324
1764725499,100,,Aggregated,8.200000,0.000000,6500,9500,12000,13000,18000,23000,29000,32000,51000,58000,58000,1641,1,6500.0,8517.663331909895,127.63975599955302,57888.68623700182,33900.53077391834
1764725500,100,,Aggregated,7.900000,0.000000,6600,9500,12000,13000,18000,23000,29000,32000,51000,58000,58000,1650,1,6600.0,8531.433260119478,127.63975599955302,57888.68623700182,33951.12727272727
1764725501,100,,Aggregated,8.400000,0.000000,6600,9500,12000,13000,18000,23000,28000,32000,51000,58000,58000,1664,1,6600.0,8530.614858536146,127.63975599955302,57888.68623700182,33980.986778846156
1764725502,100,,Aggregated,8.100000,0.000000,6600,9500,12000,13000,18000,23000,28000,32000,51000,58000,58000,1670,1,6600.0,8517.757567637214,127.63975599955302,57888.68623700182,33953.09041916168
1764725503,100,,Aggregated,8.100000,0.000000,6600,9500,12000,13000,18000,23000,28000,32000,51000,58000,58000,1679,1,6600.0,8520.772209009621,127.63975599955302,57888.68623700182,33931.659916617034
1764725504,100,,Aggregated,8.500000,0.000000,6600,9500,12000,13000,18000,23000,28000,32000,51000,58000,58000,1686,1,6600.0,8523.980657806145,127.63975599955302,57888.68623700182,33997.79478054567
1764725505,100,,Aggregated,8.200000,0.000000,6600,9500,12000,13000,18000,23000,29000,32000,51000,58000,58000,1695,1,6600.0,8545.983090270889,127.63975599955302,57888.68623700182,34072.05309734513
1764725506,100,,Aggregated,8.500000,0.000000,6600,9600,12000,13000,18000,23000,28000,32000,51000,58000,58000,1705,1,6600.0,8558.879767694521,127.63975599955302,57888.68623700182,34101.13900293255
1764725507,100,,Aggregated,8.400000,0.000000,6600,9600,12000,13000,18000,23000,28000,32000,51000,58000,58000,1708,1,6600.0,8561.516263613095,127.63975599955302,57888.68623700182,34087.53981264637
1764725508,100,,Aggregated,8.800000,0.000000,6600,9600,12000,13000,18000,23000,29000,32000,51000,58000,58000,1717,1,6600.0,8579.474475509116,127.63975599955302,57888.68623700182,34129.97262667443
1764725509,100,,Aggregated,8.500000,0.000000,6600,9600,12000,13000,18000,23000,29000,32000,51000,58000,58000,1724,1,6600.0,8591.484536144522,127.63975599955302,57888.68623700182,34162.52378190255
1764725510,100,,Aggregated,8.300000,0.000000,6600,9700,12000,13000,18000,23000,29000,32000,51000,58000,58000,1729,1,6600.0,8611.303431825423,127.63975599955302,57888.68623700182,34133.83285135917
1764725511,100,,Aggregated,7.900000,0.000000,6700,9700,12000,13000,18000,23000,29000,32000,51000,58000,58000,1735,1,6700.0,8620.133646882508,127.63975599955302,57888.68623700182,34170.17521613833
1764725513,100,,Aggregated,8.100000,0.000000,6700,9700,12000,13000,18000,23000,29000,32000,51000,58000,58000,1744,1,6700.0,8630.889413051691,127.63975599955302,57888.68623700182,34264.4501146789
1764725514,100,,Aggregated,7.600000,0.000000,6700,9700,12000,13000,18000,23000,29000,32000,51000,58000,58000,1751,1,6700.0,8631.557336770498,127.63975599955302,57888.68623700182,34278.90976584809
1764725515,100,,Aggregated,7.000000,0.000000,6700,9700,12000,13000,18000,23000,29000,32000,51000,58000,58000,1760,1,6700.0,8637.476895357464,127.63975599955302,57888.68623700182,34318.005681818184
1764725516,100,,Aggregated,7.300000,0.000000,6700,9700,12000,14000,18000,23000,29000,32000,51000,58000,58000,1767,1,6700.0,8653.445618981968,127.63975599955302,57888.68623700182,34315.41878890775
1764725517,100,,Aggregated,7.000000,0.000000,6800,9800,12000,14000,18000,23000,29000,32000,51000,58000,58000,1776,1,6800.0,8663.428649587915,127.63975599955302,57888.68623700182,34337.01689189189
1764725518,100,,Aggregated,7.300000,0.000000,6800,9800,12000,14000,18000,23000,29000,32000,51000,58000,58000,1782,1,6800.0,8659.787544109506,127.63975599955302,57888.68623700182,34356.54601571268
1764725519,100,,Aggregated,7.100000,0.000000,6800,9700,12000,14000,18000,23000,29000,32000,51000,58000,58000,1789,1,6800.0,8657.451958579733,127.63975599955302,57888.68623700182,34393.77249860257
1764725520,100,,Aggregated,7.100000,0.000000,6800,9800,12000,14000,18000,23000,29000,32000,51000,58000,58000,1799,1,6800.0,8681.753811249107,127.63975599955302,57888.68623700182,34392.12340188994
1764725521,100,,Aggregated,7.400000,0.000000,6800,9800,12000,14000,18000,23000,29000,32000,51000,58000,58000,1805,1,6800.0,8696.298601435541,127.63975599955302,57888.68623700182,34402.05096952909
1764725522,100,,Aggregated,7.400000,0.000000,6800,9800,12000,14000,18000,23000,29000,32000,51000,58000,58000,1818,1,6800.0,8697.715077997891,127.63975599955302,57888.68623700182,34419.799779978
1764725523,100,,Aggregated,7.600000,0.000000,6800,9800,12000,14000,18000,23000,29000,32000,51000,58000,58000,1823,1,6800.0,8714.76688948062,127.63975599955302,57888.68623700182,34496.920460778936
1764725524,100,,Aggregated,8.200000,0.000000,6800,9800,12000,14000,18000,23000,29000,32000,51000,58000,58000,1837,1,6800.0,8709.672186969063,127.63975599955302,57888.68623700182,34451.477408818726
1764725525,100,,Aggregated,8.200000,0.000000,6900,9800,12000,14000,18000,23000,29000,32000,51000,58000,58000,1840,1,6800.0,8715.625511749548,127.63975599955302,57888.68623700182,34482.05054347826
1764725526,100,,Aggregated,7.800000,0.000000,6900,9800,12000,14000,18000,23000,29000,32000,51000,58000,58000,1847,1,6900.0,8734.970740864197,127.63975599955302,57888.68623700182,34494.142393069844
1764725527,100,,Aggregated,8.500000,0.000000,6900,9900,12000,14000,18000,23000,29000,32000,51000,58000,58000,1856,1,6900.0,8766.789651029729,127.63975599955302,57888.68623700182,34478.43426724138
1764725528,100,,Aggregated,8.000000,0.000000,6900,9900,12000,14000,18000,23000,29000,32000,51000,58000,58000,1863,1,6900.0,8785.88440727975,127.63975599955302,57888.68623700182,34473.77348362855
1764725529,100,,Aggregated,8.000000,0.000000,6900,9900,12000,14000,18000,23000,29000,32000,51000,58000,58000,1875,1,6900.0,8790.831679474222,127.63975599955302,57888.68623700182,34541.7728
1764725530,100,,Aggregated,8.000000,0.000000,6900,9900,12000,14000,18000,23000,29000,32000,51000,58000,58000,1879,1,6900.0,8797.340322064481,127.63975599955302,57888.68623700182,34547.09739222991
1764725531,100,,Aggregated,8.000000,0.000000,6900,9900,12000,14000,18000,23000,29000,32000,51000,58000,58000,1890,1,6900.0,8794.113237024423,127.63975599955302,57888.68623700182,34549.62275132275
1764725532,100,,Aggregated,8.600000,0.000000,6900,9900,12000,14000,18000,23000,29000,33000,58000,72000,72000,1898,1,6900.0,8819.549784878907,127.63975599955302,71536.85263800071,34614.28872497366
1764725533,100,,Aggregated,7.900000,0.000000,7000,9900,12000,14000,18000,23000,29000,32000,58000,72000,72000,1909,1,7000.0,8830.889179347912,127.63975599955302,71536.85263800071,34592.14772132006
1764725534,100,,Aggregated,8.100000,0.000000,7000,9900,12000,14000,18000,23000,29000,32000,58000,72000,72000,1914,1,7000.0,8825.517512095174,127.63975599955302,71536.85263800071,34624.05067920585
1764725535,100,,Aggregated,8.700000,0.000000,7000,9900,12000,14000,18000,23000,29000,32000,58000,72000,72000,1925,1,7000.0,8825.539259403718,127.63975599955302,71536.85263800071,34646.35064935065
1764725536,100,,Aggregated,7.700000,0.000000,7000,9900,12000,14000,18000,23000,29000,32000,58000,72000,72000,1934,1,7000.0,8825.776128507316,127.63975599955302,71536.85263800071,34701.74198552223
1764725537,100,,Aggregated,8.200000,0.000000,7000,9900,12000,14000,18000,23000,29000,32000,58000,72000,72000,1944,1,7000.0,8820.195509804602,127.63975599955302,71536.85263800071,34669.022119341564
1764725538,100,,Aggregated,8.600000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,58000,72000,72000,1953,1,7000.0,8821.758954022096,127.63975599955302,71536.85263800071,34754.69022017409
1764725539,100,,Aggregated,8.600000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,58000,72000,72000,1959,1,7000.0,8813.263019594264,127.63975599955302,71536.85263800071,34793.914241960185
1764725540,100,,Aggregated,9.000000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,58000,72000,72000,1973,1,7000.0,8816.478236387817,127.63975599955302,71536.85263800071,34805.042067916875
1764725541,100,,Aggregated,8.500000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,58000,72000,72000,1978,1,7000.0,8825.365616923742,127.63975599955302,71536.85263800071,34805.31243680485
1764725542,100,,Aggregated,9.400000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,58000,72000,72000,1991,1,7000.0,8829.230125111077,127.63975599955302,71536.85263800071,34840.18232044199
1764725543,100,,Aggregated,8.700000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2002,1,7000.0,8816.767006942137,127.63975599955302,71536.85263800071,34863.791708291705
1764725544,100,,Aggregated,9.100000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2015,1,7000.0,8821.493905315217,127.63975599955302,71536.85263800071,34832.06203473945
1764725545,100,,Aggregated,9.000000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2021,1,7000.0,8835.229101785335,127.63975599955302,71536.85263800071,34845.30628401781
1764725546,100,,Aggregated,10.000000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2036,1,7000.0,8845.486622288387,127.63975599955302,71536.85263800071,34776.89440078585
1764725547,100,,Aggregated,9.700000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2042,1,7000.0,8842.900679313005,127.63975599955302,71536.85263800071,34751.982859941236
1764725548,100,,Aggregated,10.000000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2058,1,7000.0,8845.134286484525,127.63975599955302,71536.85263800071,34698.598639455784
1764725549,100,,Aggregated,9.800000,0.000000,6900,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2066,1,6900.0,8828.178190520399,127.63975599955302,71536.85263800071,34714.60164569216
1764725550,100,,Aggregated,10.200000,0.000000,6900,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2075,1,6900.0,8823.568143441515,127.63975599955302,71536.85263800071,34780.0534939759
1764725551,100,,Aggregated,10.600000,0.000000,6900,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2082,1,6900.0,8815.766532693633,127.63975599955302,71536.85263800071,34891.28386167147
1764725552,100,,Aggregated,10.600000,0.000000,6900,9900,12000,14000,18000,23000,29000,32000,51000,72000,72000,2090,1,6900.0,8818.267256322559,127.63975599955302,71536.85263800071,34868.807655502394
1764725553,100,,Aggregated,10.400000,0.000000,6900,9900,12000,14000,18000,23000,29000,32000,51000,72000,72000,2101,1,6900.0,8829.055768303733,127.63975599955302,71536.85263800071,34916.72679676345
1764725554,100,,Aggregated,10.100000,0.000000,6900,9900,12000,14000,18000,23000,29000,32000,51000,72000,72000,2109,1,6900.0,8827.73113982984,127.63975599955302,71536.85263800071,34931.176861071595
1764725555,100,,Aggregated,9.900000,0.000000,6900,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2117,1,6900.0,8833.586890591467,127.63975599955302,71536.85263800071,34963.40056683987
1764725556,100,,Aggregated,9.400000,0.000000,6900,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2127,1,6900.0,8842.994586764045,127.63975599955302,71536.85263800071,34990.65256229431
1764725557,100,,Aggregated,9.300000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2131,1,7000.0,8848.065181290536,127.63975599955302,71536.85263800071,34997.578601595495
1764725558,100,,Aggregated,9.100000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2139,1,7000.0,8848.294313875238,127.63975599955302,71536.85263800071,35028.242636746145
1764725559,100,,Aggregated,9.100000,0.000000,6900,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2148,1,6900.0,8837.863292086655,127.63975599955302,71536.85263800071,35020.49162011173
1764725560,100,,Aggregated,8.900000,0.000000,7000,10000,12000,14000,18000,23000,28000,32000,51000,72000,72000,2155,1,7000.0,8844.627893871988,127.63975599955302,71536.85263800071,35012.78283062645
1764725561,100,,Aggregated,8.300000,0.000000,7000,10000,12000,14000,18000,23000,28000,32000,51000,72000,72000,2164,1,6900.0,8836.536356316607,127.63975599955302,71536.85263800071,35027.23752310536
1764725562,100,,Aggregated,8.400000,0.000000,6900,10000,12000,14000,18000,23000,28000,32000,51000,72000,72000,2175,1,6900.0,8827.407267351788,127.63975599955302,71536.85263800071,35008.15862068965
1764725563,100,,Aggregated,7.900000,0.000000,6900,9900,12000,14000,18000,23000,28000,32000,51000,72000,72000,2187,1,6900.0,8802.593965651184,127.63975599955302,71536.85263800071,35016.632373113855
1764725564,100,,Aggregated,7.900000,0.000000,6900,9900,12000,14000,18000,23000,28000,32000,51000,72000,72000,2189,1,6900.0,8798.907959347254,127.63975599955302,71536.85263800071,35001.932846048425
1764725565,100,,Aggregated,8.300000,0.000000,6900,9900,12000,14000,18000,23000,28000,32000,51000,72000,72000,2192,1,6900.0,8795.956956454444,127.63975599955302,71536.85263800071,35042.629562043796
1764725566,100,,Aggregated,8.200000,0.000000,6900,9900,12000,14000,18000,23000,28000,32000,51000,72000,72000,2195,1,6900.0,8787.890091149493,127.63975599955302,71536.85263800071,35085.263781321184
1764725567,100,,Aggregated,8.000000,0.000000,6900,9900,12000,14000,18000,23000,28000,32000,51000,72000,72000,2198,1,6900.0,8784.503480550562,127.63975599955302,71536.85263800071,35074.38671519563
1764725568,100,,Aggregated,6.900000,0.000000,6900,9900,12000,14000,18000,23000,28000,32000,51000,72000,72000,2202,1,6900.0,8784.975725154922,127.63975599955302,71536.85263800071,35074.69118982743
1764725569,100,,Aggregated,6.600000,0.000000,6900,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2214,1,6900.0,8828.372957708734,127.63975599955302,71536.85263800071,35100.07362240289
1764725570,100,,Aggregated,6.300000,0.000000,6900,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2225,1,6900.0,8851.095491026132,127.63975599955302,71536.85263800071,35114.43685393259
1764725571,100,,Aggregated,6.300000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2236,1,7000.0,8858.863344031366,127.63975599955302,71536.85263800071,35204.55590339893
1764725572,100,,Aggregated,6.500000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2250,1,7000.0,8895.776406572508,127.63975599955302,71536.85263800071,35242.19111111111
1764725573,100,,Aggregated,7.100000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2257,1,7000.0,8900.918683533955,127.63975599955302,71536.85263800071,35272.25387682765
1764725574,100,,Aggregated,7.200000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2268,1,7000.0,8898.695971935686,127.63975599955302,71536.85263800071,35280.17857142857
1764725575,100,,Aggregated,6.900000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2276,1,7000.0,8901.119638676248,127.63975599955302,71536.85263800071,35349.29086115993
1764725576,100,,Aggregated,7.700000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2285,1,7000.0,8901.011224334416,127.63975599955302,71536.85263800071,35383.408315098466
1764725577,100,,Aggregated,8.200000,0.000000,7000,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2296,1,7000.0,8895.806543452149,127.63975599955302,71536.85263800071,35332.00740418118
1764725578,100,,Aggregated,8.900000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2310,1,7000.0,8895.45063774811,127.63975599955302,71536.85263800071,35323.72467532467
1764725579,100,,Aggregated,9.700000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2319,1,7000.0,8900.098089274748,127.63975599955302,71536.85263800071,35320.042690815004
1764725580,100,,Aggregated,10.600000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2330,1,7000.0,8902.339082686327,127.63975599955302,71536.85263800071,35285.88626609442
1764725581,100,,Aggregated,10.200000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2337,1,7000.0,8901.013388309004,127.63975599955302,71536.85263800071,35261.45827984596
1764725582,100,,Aggregated,10.400000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2342,1,7000.0,8897.922731438577,127.63975599955302,71536.85263800071,35252.81084543125
1764725583,100,,Aggregated,10.200000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2354,1,7000.0,8890.80322960159,127.63975599955302,71536.85263800071,35242.013169073914
1764725584,100,,Aggregated,9.400000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2360,1,7000.0,8895.296465550058,127.63975599955302,71536.85263800071,35255.86652542373
1764725585,100,,Aggregated,9.400000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2368,1,7000.0,8900.261565318895,127.63975599955302,71536.85263800071,35283.00422297297
1764725586,100,,Aggregated,9.200000,0.000000,7000,10000,12000,14000,18000,23000,29000,32000,51000,72000,72000,2378,1,7000.0,8893.633763098464,127.63975599955302,71536.85263800071,35233.948696383515
1764725587,100,,Aggregated,9.200000,0.000000,7000,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2381,1,7000.0,8900.933671294897,127.63975599955302,71536.85263800071,35222.863922721546
1764725588,100,,Aggregated,9.200000,0.000000,7000,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2398,1,6900.0,8903.737534142265,127.63975599955302,71536.85263800071,35228.21434528774
1764725589,100,,Aggregated,8.800000,0.000000,6900,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2406,1,6900.0,8892.245275628495,127.63975599955302,71536.85263800071,35138.99085619285
1764725590,100,,Aggregated,7.800000,0.000000,6900,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2413,1,6900.0,8881.126023416973,127.63975599955302,71536.85263800071,35146.78657273104
1764725591,100,,Aggregated,8.800000,0.000000,6900,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2420,1,6900.0,8870.292527019075,127.63975599955302,71536.85263800071,35124.889256198345
1764725592,100,,Aggregated,8.600000,0.000000,6900,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2427,1,6900.0,8865.125252866983,127.63975599955302,71536.85263800071,35117.85166872682
1764725593,100,,Aggregated,8.600000,0.000000,6900,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2428,1,6900.0,8865.571264574615,127.63975599955302,71536.85263800071,35120.31672158155
1764725594,100,,Aggregated,8.400000,0.000000,6900,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2435,1,6900.0,8889.248432189386,127.63975599955302,71536.85263800071,35132.45995893224
1764725595,100,,Aggregated,7.900000,0.000000,6900,10000,12000,14000,19000,23000,29000,33000,51000,72000,72000,2450,1,6900.0,8904.451822882105,127.63975599955302,71536.85263800071,35153.38081632653
1764725596,100,,Aggregated,7.100000,0.000000,7000,10000,12000,14000,18000,23000,29000,33000,51000,72000,72000,2466,1,7000.0,8929.350876705656,127.63975599955302,71536.85263800071,35185.19261962693
1764725597,100,,Aggregated,8.000000,0.000000,7000,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2477,1,7000.0,8957.091910503086,127.63975599955302,71536.85263800071,35201.31166733953
1764725598,100,,Aggregated,8.300000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2490,1,7100.0,8956.34704980046,127.63975599955302,71536.85263800071,35181.00642570281
1764725599,100,,Aggregated,8.700000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2504,1,7100.0,8966.6595389725,127.63975599955302,71536.85263800071,35209.785143769965
1764725600,100,,Aggregated,10.200000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2508,1,7100.0,8965.691527947822,127.63975599955302,71536.85263800071,35216.00598086124
1764725601,100,,Aggregated,9.300000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2517,1,7100.0,8961.211253541971,127.63975599955302,71536.85263800071,35263.84505363528
1764725602,100,,Aggregated,9.500000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2526,1,7100.0,8959.849559593093,127.63975599955302,71536.85263800071,35280.51543942993
1764725603,100,,Aggregated,9.800000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2528,1,7100.0,8964.05191628922,127.63975599955302,71536.85263800071,35283.704113924054
1764725604,100,,Aggregated,9.700000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2531,1,7100.0,8963.213217719536,127.63975599955302,71536.85263800071,35289.60687475306
1764725605,100,,Aggregated,9.900000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2542,1,7100.0,8954.883460186917,127.63975599955302,71536.85263800071,35322.12116443745
1764725606,100,,Aggregated,10.000000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2550,1,7100.0,8959.549929070643,127.63975599955302,71536.85263800071,35466.20941176471
1764725607,100,,Aggregated,9.000000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2563,1,7100.0,8957.509329161976,127.63975599955302,71536.85263800071,35519.77058134998
1764725608,100,,Aggregated,8.700000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2573,1,7100.0,8947.401249433791,127.63975599955302,71536.85263800071,35534.06879129421
1764725609,100,,Aggregated,8.500000,0.000000,7100,10000,13000,14000,19000,23000,29000,33000,51000,72000,72000,2579,1,7100.0,8952.502576683653,127.63975599955302,71536.85263800071,35524.440093059326
1764725610,100,,Aggregated,8.000000,0.000000,7100,10000,12000,14000,19000,23000,29000,33000,51000,72000,72000,2588,1,7100.0,8956.495022532514,127.63975599955302,71536.85263800071,35527.399922720244
1764725611,100,,Aggregated,8.200000,0.000000,7100,10000,12000,14000,19000,23000,29000,33000,51000,72000,72000,2599,1,7100.0,8951.812392033917,127.63975599955302,71536.85263800071,35608.303193535976
1764725612,100,,Aggregated,7.700000,0.000000,7100,10000,12000,14000,19000,23000,29000,33000,51000,72000,72000,2606,1,7100.0,8946.705228348865,127.63975599955302,71536.85263800071,35612.23484267076
1764725613,100,,Aggregated,7.600000,0.000000,7100,10000,12000,14000,19000,23000,29000,33000,51000,72000,72000,2612,1,7100.0,8946.660358797526,127.63975599955302,71536.85263800071,35627.94065849923
1764725614,100,,Aggregated,8.300000,0.000000,7100,10000,12000,14000,19000,23000,29000,33000,51000,72000,72000,2621,1,7100.0,8950.922155832175,127.63975599955302,71536.85263800071,35633.01487981687
