Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764891805,50,,Aggregated,23.200000,0.000000,520,690,870,1000,1500,2000,2700,3000,60000,61000,61000,1538,0,520.0,758.6353896385584,91.75167139619589,60884.89418197423,40229.24512353706
1764891806,50,,Aggregated,24.200000,0.000000,520,690,870,1000,1500,2000,2600,3000,60000,61000,61000,1559,0,520.0,757.954038204679,91.75167139619589,60884.89418197423,40223.696600384865
1764891807,50,,Aggregated,23.400000,0.000000,520,690,870,990,1500,2000,2600,3000,60000,61000,61000,1581,0,520.0,754.5070091602943,91.75167139619589,60884.89418197423,40231.13915243517
1764891808,50,,Aggregated,23.400000,0.000000,520,690,870,990,1500,2000,2700,3100,61000,67000,67000,1600,0,520.0,794.338228078559,91.75167139619589,67309.66886784881,40264.07125
1764891809,50,,Aggregated,23.200000,0.000000,520,690,860,990,1400,2000,2600,3000,61000,67000,67000,1626,0,520.0,790.8654860896717,91.75167139619589,67309.66886784881,40223.85793357933
1764891810,50,,Aggregated,23.200000,0.000000,520,690,870,1000,1500,2000,2600,3000,61000,67000,67000,1649,0,520.0,791.0634560285733,91.75167139619589,67309.66886784881,40342.348089751365
1764891811,50,,Aggregated,23.700000,0.000000,530,690,880,1000,1500,2000,2600,3000,61000,67000,67000,1672,0,530.0,795.4657550067886,91.75167139619589,67309.66886784881,40316.227870813396
1764891812,50,,Aggregated,23.700000,0.000000,530,690,880,1000,1500,2000,2600,3000,61000,67000,67000,1686,0,530.0,794.9500056663097,91.75167139619589,67309.66886784881,40297.13760379596
1764891813,50,,Aggregated,22.800000,0.000000,530,700,900,1000,1500,2000,2600,3000,61000,67000,67000,1709,0,530.0,798.2951574961586,91.75167139619589,67309.66886784881,40365.57519016969
1764891814,50,,Aggregated,22.600000,0.000000,530,700,900,1000,1500,2000,2600,3000,61000,67000,67000,1735,0,530.0,797.828927024748,91.75167139619589,67309.66886784881,40476.52737752161
1764891815,50,,Aggregated,22.500000,0.000000,530,700,900,1000,1500,2000,2600,3000,61000,67000,67000,1753,0,530.0,798.2109247691424,91.75167139619589,67309.66886784881,40519.547062179125
1764891816,50,,Aggregated,22.400000,0.000000,530,700,900,1000,1500,2000,2600,3000,61000,67000,67000,1781,0,530.0,795.1461698139344,91.75167139619589,67309.66886784881,40479.47557551937
1764891817,50,,Aggregated,22.000000,0.000000,540,710,900,1000,1500,2000,2600,3000,61000,67000,67000,1810,0,530.0,791.6982732049462,91.75167139619589,67309.66886784881,40459.68508287293
1764891818,50,,Aggregated,22.500000,0.000000,540,710,900,1000,1500,2000,2600,3000,61000,67000,67000,1838,0,540.0,788.493055862935,91.75167139619589,67309.66886784881,40509.395538628945
1764891819,50,,Aggregated,23.100000,0.000000,530,700,890,1000,1500,2000,2600,3000,61000,67000,67000,1864,0,530.0,783.1549081404777,91.75167139619589,67309.66886784881,40440.97907725322
1764891820,50,,Aggregated,23.600000,0.000000,530,700,890,1000,1500,2000,2600,3000,61000,67000,67000,1887,0,530.0,779.2265248180391,91.75167139619589,67309.66886784881,40452.376258611555
1764891821,50,,Aggregated,23.500000,0.000000,530,690,880,1000,1400,2000,2600,3000,61000,67000,67000,1910,0,530.0,774.6625678482129,91.75167139619589,67309.66886784881,40487.469633507855
1764891822,50,,Aggregated,24.100000,0.000000,530,700,880,1000,1400,2000,2600,3000,61000,67000,67000,1935,0,530.0,771.5924955399115,91.75167139619589,67309.66886784881,40586.25322997416
1764891823,50,,Aggregated,24.200000,0.000000,530,690,880,1000,1400,1900,2600,3000,61000,67000,67000,1959,0,530.0,767.477923206464,91.75167139619589,67309.66886784881,40539.73557937724
1764891824,50,,Aggregated,24.500000,0.000000,530,690,870,990,1400,1900,2600,3000,61000,67000,67000,1988,0,530.0,764.7640733006157,91.75167139619589,67309.66886784881,40555.214788732395
1764891825,50,,Aggregated,25.100000,0.000000,530,690,880,1000,1400,1900,2600,3000,60000,67000,67000,2015,0,530.0,763.3029735506173,91.75167139619589,67309.66886784881,40554.994044665014
1764891826,50,,Aggregated,25.000000,0.000000,530,690,870,990,1400,1900,2600,3000,60000,67000,67000,2043,0,530.0,759.1805107188623,91.75167139619589,67309.66886784881,40672.25648556045
1764891827,50,,Aggregated,25.400000,0.000000,530,690,870,990,1400,1900,2600,3000,60000,67000,67000,2060,0,530.0,758.4036411703971,91.75167139619589,67309.66886784881,40664.37378640777
1764891828,50,,Aggregated,25.900000,0.000000,530,690,870,990,1400,1900,2600,3000,60000,67000,67000,2086,0,530.0,756.3224430879076,91.75167139619589,67309.66886784881,40738.79674017258
1764891829,50,,Aggregated,25.900000,0.000000,530,690,870,990,1400,1900,2500,2900,60000,67000,67000,2103,0,530.0,752.8122313434893,91.75167139619589,67309.66886784881,40698.01236329054
1764891830,50,,Aggregated,25.000000,0.000000,530,690,870,990,1400,1900,2500,2900,60000,67000,67000,2118,0,530.0,753.1237844593218,91.75167139619589,67309.66886784881,40796.795561850806
1764891831,50,,Aggregated,24.700000,0.000000,530,700,880,1000,1400,1900,2500,2900,60000,67000,67000,2141,0,530.0,755.3392720710189,91.75167139619589,67309.66886784881,40844.703409621674
1764891832,50,,Aggregated,23.000000,0.000000,530,700,880,1000,1400,1900,2500,2900,60000,67000,67000,2162,0,530.0,755.635010901749,91.75167139619589,67309.66886784881,40979.73728029602
1764891833,50,,Aggregated,23.100000,0.000000,530,700,880,1000,1400,1900,2600,3000,60000,67000,67000,2190,0,530.0,761.8095069200855,91.75167139619589,67309.66886784881,41051.40456621005
1764891834,50,,Aggregated,22.900000,0.000000,530,700,880,1000,1400,1900,2600,3000,60000,67000,67000,2217,0,530.0,758.4000892872491,91.75167139619589,67309.66886784881,41014.169147496614
1764891835,50,,Aggregated,22.300000,0.000000,530,700,880,1000,1400,1900,2600,3000,60000,67000,67000,2238,0,530.0,755.3684085526797,91.75167139619589,67309.66886784881,41094.83467381591
1764891836,50,,Aggregated,22.900000,0.000000,530,700,870,990,1400,1900,2600,3000,60000,67000,67000,2261,0,530.0,751.474922520431,91.75167139619589,67309.66886784881,41140.7952233525
1764891837,50,,Aggregated,22.900000,0.000000,530,690,870,990,1400,1900,2600,3000,60000,67000,67000,2289,0,530.0,747.1711638791656,91.75167139619589,67309.66886784881,41147.30144167759
1764891838,50,,Aggregated,22.100000,0.000000,530,690,860,980,1400,1900,2600,3000,60000,67000,67000,2313,0,530.0,744.7005730851924,91.75167139619589,67309.66886784881,41102.43536532642
1764891839,50,,Aggregated,22.600000,0.000000,530,690,870,990,1400,1900,2600,3000,60000,67000,67000,2337,0,530.0,744.5159892901893,91.75167139619589,67309.66886784881,41123.70303808301
1764891840,50,,Aggregated,22.400000,0.000000,530,700,870,1000,1400,1900,2500,3000,60000,67000,67000,2356,0,530.0,747.3357602972095,91.75167139619589,67309.66886784881,41116.89558573854
1764891841,50,,Aggregated,22.400000,0.000000,530,700,880,1000,1400,1900,2500,3000,60000,67000,67000,2379,0,530.0,750.1776306821442,91.75167139619589,67309.66886784881,41194.40773434216
1764891842,50,,Aggregated,23.800000,0.000000,530,710,880,1000,1400,1900,2500,3000,60000,67000,67000,2398,0,530.0,750.8542859477081,91.75167139619589,67309.66886784881,41300.705170975816
1764891843,50,,Aggregated,23.600000,0.000000,530,700,880,1000,1400,1900,2500,2900,60000,67000,67000,2418,0,530.0,747.2815102515503,91.75167139619589,67309.66886784881,41288.738213399505
1764891844,50,,Aggregated,23.700000,0.000000,530,700,880,1000,1400,1900,2500,2900,60000,67000,67000,2439,0,530.0,745.0834454551596,91.75167139619589,67309.66886784881,41393.097990979906
1764891845,50,,Aggregated,23.100000,0.000000,530,700,870,1000,1400,1900,2500,2900,60000,67000,67000,2465,0,530.0,742.1866836608151,91.75167139619589,67309.66886784881,41365.55415821501
1764891846,50,,Aggregated,22.200000,0.000000,530,700,870,990,1400,1900,2500,2900,60000,67000,67000,2492,0,530.0,741.1682787112127,91.75167139619589,67309.66886784881,41372.954654895664
1764891847,50,,Aggregated,22.500000,0.000000,530,700,880,1000,1400,1900,2500,2900,60000,67000,67000,2514,0,530.0,742.8104615153103,91.75167139619589,67309.66886784881,41424.16030230708
1764891848,50,,Aggregated,22.700000,0.000000,530,700,880,1000,1400,1900,2500,2900,60000,67000,67000,2546,0,530.0,741.361472123571,91.75167139619589,67309.66886784881,41366.52474469756
1764891849,50,,Aggregated,22.200000,0.000000,540,710,880,1000,1400,1900,2500,2900,60000,67000,67000,2567,0,540.0,740.388808769791,91.75167139619589,67309.66886784881,41375.29178028827
1764891850,50,,Aggregated,23.000000,0.000000,540,710,880,1000,1400,1900,2500,2900,60000,67000,67000,2597,0,540.0,740.6698712619351,91.75167139619589,67309.66886784881,41409.68656141702
1764891851,50,,Aggregated,23.800000,0.000000,540,710,880,1000,1400,1900,2500,2900,60000,67000,67000,2625,0,540.0,738.9244993360979,91.75167139619589,67309.66886784881,41453.24380952381
1764891852,50,,Aggregated,23.400000,0.000000,530,700,880,1000,1400,1900,2500,2900,60000,67000,67000,2651,0,530.0,736.0310563782489,91.75167139619589,67309.66886784881,41462.710298000755
1764891853,50,,Aggregated,24.400000,0.000000,530,700,870,990,1400,1900,2500,2900,60000,67000,67000,2672,0,530.0,733.4505519024542,91.75167139619589,67309.66886784881,41461.9618263473
1764891854,50,,Aggregated,25.000000,0.000000,530,700,870,990,1400,1800,2500,2900,60000,67000,67000,2697,0,530.0,730.9596539565842,91.75167139619589,67309.66886784881,41424.9510567297
1764891855,50,,Aggregated,25.700000,0.000000,530,700,870,990,1400,1800,2500,2900,60000,67000,67000,2714,0,530.0,729.6016244433941,91.75167139619589,67309.66886784881,41422.77597641857
1764891856,50,,Aggregated,25.500000,0.000000,530,700,870,990,1400,1900,2500,2900,60000,67000,67000,2742,0,530.0,731.696457759342,91.75167139619589,67309.66886784881,41398.33223924143
1764891857,50,,Aggregated,25.100000,0.000000,530,700,870,990,1400,1800,2500,2900,60000,67000,67000,2761,0,530.0,731.9958558567853,91.75167139619589,67309.66886784881,41387.14849692141
1764891858,50,,Aggregated,25.400000,0.000000,540,710,870,1000,1400,1800,2500,2900,60000,67000,67000,2790,0,540.0,732.7156092420781,91.75167139619589,67309.66886784881,41452.48924731183
1764891859,50,,Aggregated,24.900000,0.000000,540,710,880,1000,1400,1800,2500,2900,60000,67000,67000,2815,0,540.0,732.2185582367184,91.75167139619589,67309.66886784881,41464.3946714032
1764891860,2,,Aggregated,24.400000,0.000000,540,710,870,990,1400,1800,2500,2900,60000,67000,67000,2835,0,540.0,730.3060115336373,91.75167139619589,67309.66886784881,41437.74885361552
